IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.247
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.526
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.676
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.381
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.247
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.069
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.841
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.249
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.104
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.285
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.223
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.493
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.47
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.119
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.688
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.606
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.104
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.02
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.125
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.194
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.33
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.493
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.209
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.143
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.08
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.118
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.138
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.072
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.077
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.093
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.069
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",192,"Cuba","CU","CUB",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-2.036
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-24.732
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-17.072
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-13.978
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-15.281
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-14.163
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-12.74
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-12.073
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-11.587
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-11.646
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-13.751
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-14.202
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-8.567
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.627
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.677
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.7
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.768
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-4.593
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-4.314
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.834
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.875
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.992
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4.446
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-6.67
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",19.738
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-6.125
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",1.307
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-29.193
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.416
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.388
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.359
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.33
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.333
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.023
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.992
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",212,"Dominica","DM","DMA",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-3.016
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.831
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-4.021
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-4.063
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-4.045
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.825
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.787
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.737
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.674
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.623
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.579
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.874
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-4.179
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-4.132
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-4.082
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-4.047
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-4.018
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.979
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.921
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.836
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.771
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.726
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.689
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.648
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.598
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.543
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.486
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.433
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.381
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.333
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.286
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.631
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-1.614
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.13
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.081
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",214,"Dominican Republic","DO","DOM",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",-3.046
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",218,"Ecuador","EC","ECU",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.021
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",218,"Ecuador","EC","ECU",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.996
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",218,"Ecuador","EC","ECU",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-2.741
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",218,"Ecuador","EC","ECU",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.753
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",218,"Ecuador","EC","ECU",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.904
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",218,"Ecuador","EC","ECU",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.9
66,"Crude rate of net migration","Crude rate of net migration","World Population Prospects",2024,"United Nations Population Division",218,"Ecuador","EC","ECU",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",-3.902
